transaction_id,build_profile,use_case,target_budget,cpu,cpu_brand,cpu_socket,cpu_mark,gpu,gpu_brand,gpu_mark,motherboard,motherboard_socket,ram,ram_type,ram_gb,storage,storage_type,storage_gb,psu,psu_wattage,required_wattage_with_headroom,total_price,compatibility_valid,data_origin
TX00076,workstation,Workstation,2299.63,AMD Ryzen 9 3900,AMD,AM4,30660,GeForce RTX 3060 Ti,NVIDIA,20500,Gigabyte B550 AORUS Elite AX V2,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Cooler Master MWE 650 Bronze V2,650,426,1682.27,True,synthetic_expected_pairing
TX00077,midrange_gaming,Gaming,1680.02,AMD Ryzen 9 3900X,AMD,AM4,32751,Radeon RX 6800,Radeon,22200,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,537,1630.0,True,synthetic_expected_pairing
TX00078,workstation,Workstation,2369.86,Intel Core i7-12700,Intel,LGA1700,31659,GeForce RTX 3060 Ti,NVIDIA,20500,Gigabyte Z790 Gaming X AX,LGA1700,Kingston Fury Beast 64GB DDR5,DDR5,64,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Cooler Master MWE 650 Bronze V2,650,452,1813.0,True,synthetic_expected_pairing
TX00079,highend_gaming,Gaming,2641.53,AMD Ryzen 9 3900,AMD,AM4,30660,Radeon RX 6800 XT,Radeon,24600,Gigabyte B550 AORUS Elite AX V2,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair RM750e,750,557,2072.27,True,synthetic_expected_pairing
TX00080,midrange_gaming,Gaming,1603.25,AMD Ryzen 7 4700G,AMD,AM4,20138,GeForce RTX 3060,NVIDIA,17150,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,385,1160.0,True,synthetic_expected_pairing
TX00081,midrange_gaming,Gaming,1658.24,Intel Core i7-12700T,Intel,LGA1700,22688,GeForce RTX 3070,NVIDIA,22400,ASUS Prime B760M-A WiFi,LGA1700,Kingston Fury Beast 16GB DDR5,DDR5,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,409,1564.0,True,synthetic_expected_pairing
TX00082,general_productivity,General Productivity,1249.64,AMD Ryzen 7 PRO 4750G,AMD,AM4,20570,Radeon RX 6500 XT,Radeon,9440,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,301,950.99,True,synthetic_expected_pairing
TX00083,midrange_gaming,Gaming,1612.89,AMD Ryzen 9 3900X,AMD,AM4,32751,GeForce RTX 3060,NVIDIA,17150,ASUS TUF Gaming B550-PLUS WiFi II,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,437,1214.0,True,synthetic_expected_pairing
TX00084,midrange_gaming,Gaming,1751.8,AMD Ryzen 9 3900XT,AMD,AM4,32869,Radeon RX 6800,Radeon,22200,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,539,1725.77,True,synthetic_expected_pairing
TX00085,midrange_gaming,Gaming,1803.74,Intel Core i9-11900KF @ 3.50GHz,Intel,LGA1200,25390,GeForce RTX 3060 Ti,NVIDIA,20500,MSI MAG B560M Mortar WiFi,LGA1200,G.Skill Ripjaws V 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,502,1474.98,True,synthetic_expected_pairing
TX00086,entry_gaming,Gaming,784.61,AMD Ryzen 7 1800X,AMD,AM4,16306,Radeon RX 6500 XT,Radeon,9440,MSI B550M PRO-VDH WiFi,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,333,739.03,True,synthetic_expected_pairing
TX00087,midrange_gaming,Gaming,1760.31,AMD Ryzen 9 3900X,AMD,AM4,32751,GeForce RTX 3060 Ti,NVIDIA,20500,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,476,1470.0,True,synthetic_expected_pairing
TX00088,budget_gaming,Gaming,1064.92,Intel Core i9-11900F @ 2.50GHz,Intel,LGA1200,23814,Radeon RX 6600 XT,Radeon,16500,ASUS Prime B560M-A,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,363,1120.99,True,synthetic_expected_pairing
TX00089,midrange_gaming,Gaming,1831.55,Intel Core i9-10900K @ 3.70GHz,Intel,LGA1200,23768,GeForce RTX 3060 Ti,NVIDIA,20500,MSI MAG B560M Mortar WiFi,LGA1200,G.Skill Ripjaws V 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,502,1484.97,True,synthetic_expected_pairing
TX00090,midrange_gaming,Gaming,1615.37,Intel Core i7-11700KF @ 3.60GHz,Intel,LGA1200,24147,GeForce RTX 3070,NVIDIA,22400,MSI MAG B560M Mortar WiFi,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,527,1490.0,True,synthetic_expected_pairing
TX00091,budget_gaming,Gaming,1283.06,Intel Core i7-11700KF @ 3.60GHz,Intel,LGA1200,24147,GeForce RTX 2060,NVIDIA,14100,Gigabyte B560 AORUS PRO AX,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,448,1034.0,True,synthetic_expected_pairing
TX00092,highend_gaming,Gaming,2604.01,Intel Core i7-12700K,Intel,LGA1700,34125,GeForce RTX 3070 Ti,NVIDIA,23700,Gigabyte Z790 Gaming X AX,LGA1700,G.Skill Flare X5 32GB DDR5,DDR5,32,Samsung 980 1TB NVMe SSD,NVMe,1000,MSI MAG A750GL PCIE5,750,723,1934.0,True,synthetic_expected_pairing
TX00093,midrange_gaming,Gaming,2027.03,AMD Ryzen 7 4700G,AMD,AM4,20138,GeForce RTX 3060 Ti,NVIDIA,20500,MSI B550M PRO-VDH WiFi,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,420,1494.0,True,synthetic_expected_pairing
TX00094,workstation,Workstation,2215.15,Intel Core i9-12900KF,Intel,LGA1700,41163,GeForce RTX 3060 Ti,NVIDIA,20500,Gigabyte Z790 Gaming X AX,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,MSI MAG A750GL PCIE5,750,674,1987.98,True,synthetic_expected_pairing
TX00095,highend_gaming,Gaming,2185.74,Intel Core i7-12700,Intel,LGA1700,31659,GeForce RTX 3080 Ti,NVIDIA,27100,Gigabyte Z790 Gaming X AX,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,MSI MAG A650BN,650,641,2253.0,True,synthetic_expected_pairing
TX00096,entry_gaming,Gaming,969.05,Intel Core i3-10305 @ 3.80GHz,Intel,LGA1200,9689,GeForce GTX 1660 Super,NVIDIA,12750,Gigabyte B560 AORUS PRO AX,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,324,880.99,True,synthetic_expected_pairing
TX00097,workstation,Workstation,2328.3,Intel Core i9-12900T,Intel,LGA1700,34999,GeForce RTX 3060 Ti,NVIDIA,20500,ASUS Prime B760M-A WiFi,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,WD Blue 4TB HDD,HDD,4000,Cooler Master MWE 650 Bronze V2,650,389,1684.0,True,synthetic_expected_pairing
TX00098,midrange_gaming,Gaming,1460.72,Intel Core i7-11700K @ 3.60GHz,Intel,LGA1200,24749,GeForce RTX 3060,NVIDIA,17150,ASUS Prime B560M-A,LGA1200,G.Skill Ripjaws V 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,457,1092.0,True,synthetic_expected_pairing
TX00099,entry_gaming,Gaming,928.79,Intel Core i5-11500T @ 1.50GHz,Intel,LGA1200,13820,GeForce RTX 2060,NVIDIA,14100,ASUS Prime B560M-A,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,324,883.0,True,synthetic_expected_pairing
TX00100,budget_gaming,Gaming,1060.11,AMD Ryzen 5 5500,AMD,AM4,19949,GeForce RTX 2060,NVIDIA,14100,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,372,930.0,True,synthetic_expected_pairing
TX00101,workstation,Workstation,1855.55,AMD Ryzen 9 5950X,AMD,AM4,46195,GeForce RTX 3070,NVIDIA,22400,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Kingston Fury Beast 64GB DDR4,DDR4,64,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Cooler Master MWE 650 Bronze V2,650,511,2134.74,True,synthetic_expected_pairing
TX00102,budget_gaming,Gaming,1009.8,AMD Ryzen 7 2700X,AMD,AM4,17578,GeForce RTX 3060,NVIDIA,17150,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,428,909.98,True,synthetic_expected_pairing
TX00103,budget_gaming,Gaming,1060.94,Intel Core i5-10600 @ 3.30GHz,Intel,LGA1200,13928,Radeon RX 6600 XT,Radeon,16500,MSI MAG B560M Mortar WiFi,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,370,1014.99,True,synthetic_expected_pairing
TX00104,workstation,Workstation,1952.68,Intel Core i7-12700,Intel,LGA1700,31659,GeForce RTX 3080,NVIDIA,25300,MSI PRO B760M-A WiFi DDR5,LGA1700,G.Skill Flare X5 32GB DDR5,DDR5,32,Seagate Barracuda 2TB HDD,HDD,2000,Corsair RM750e,750,583,1853.0,True,synthetic_expected_pairing
TX00105,midrange_gaming,Gaming,1665.49,AMD Ryzen 7 5800X,AMD,AM4,28368,Radeon RX 6700 XT,Radeon,19800,MSI B550M PRO-VDH WiFi,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,507,1238.99,True,synthetic_expected_pairing
TX00106,entry_gaming,Gaming,907.88,AMD Ryzen 5 1600,AMD,AM4,12314,GeForce GTX 1660 Super,NVIDIA,12750,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,318,796.82,True,synthetic_expected_pairing
TX00107,highend_gaming,Gaming,2480.52,Intel Core i9-12900K,Intel,LGA1700,41077,GeForce RTX 3080,NVIDIA,25300,MSI PRO B760M-A WiFi DDR5,LGA1700,G.Skill Flare X5 32GB DDR5,DDR5,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,MSI MAG A850GL PCIE5,850,810,2244.95,True,synthetic_expected_pairing
TX00108,budget_gaming,Gaming,1385.89,AMD Ryzen 7 3800XT,AMD,AM4,23815,GeForce RTX 2060,NVIDIA,14100,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,422,1122.65,True,synthetic_expected_pairing
TX00109,midrange_gaming,Gaming,1659.75,AMD Ryzen 9 3900XT,AMD,AM4,32869,Radeon RX 6700 XT,Radeon,19800,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,513,1495.77,True,synthetic_expected_pairing
TX00110,highend_gaming,Gaming,2563.89,Intel Core i9-12900F,Intel,LGA1700,35726,GeForce RTX 3080 Ti,NVIDIA,27100,Gigabyte Z790 Gaming X AX,LGA1700,G.Skill Flare X5 32GB DDR5,DDR5,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Cooler Master MWE 650 Bronze V2,650,641,2474.99,True,synthetic_expected_pairing
TX00111,entry_gaming,Gaming,1002.43,Intel Core i5-10400T @ 2.00GHz,Intel,LGA1200,10052,Radeon RX 6500 XT,Radeon,9440,MSI MAG B560M Mortar WiFi,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,260,743.0,True,synthetic_expected_pairing
TX00112,general_productivity,General Productivity,1036.29,Intel Core i5-10600KF @ 4.10GHz,Intel,LGA1200,14575,GeForce GTX 1660 Super,NVIDIA,12750,MSI MAG B560M Mortar WiFi,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,401,805.98,True,synthetic_expected_pairing
TX00113,workstation,Workstation,1841.23,Intel Core i9-12900KS,Intel,LGA1700,44243,GeForce RTX 2060,NVIDIA,14100,ASUS Prime B760M-A WiFi,LGA1700,G.Skill Flare X5 32GB DDR5,DDR5,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,MSI MAG A650BN,650,484,1694.98,True,synthetic_expected_pairing
TX00114,budget_gaming,Gaming,1313.76,AMD Ryzen 7 5700G,AMD,AM4,24545,Radeon RX 6600,Radeon,15100,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,333,978.0,True,synthetic_expected_pairing
TX00115,budget_gaming,Gaming,1224.94,AMD Ryzen 7 4700G,AMD,AM4,20138,GeForce GTX 1660 Super,NVIDIA,12750,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,324,1030.0,True,synthetic_expected_pairing
TX00116,highend_gaming,Gaming,2428.5,Intel Core i9-12900KF,Intel,LGA1700,41163,GeForce RTX 3070 Ti,NVIDIA,23700,Gigabyte Z790 Gaming X AX,LGA1700,Kingston Fury Beast 64GB DDR5,DDR5,64,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Cooler Master MWE Gold 850 V2,850,799,2357.98,True,synthetic_expected_pairing
TX00117,budget_gaming,Gaming,1375.59,AMD Ryzen 7 PRO 3700,AMD,AM4,22800,GeForce RTX 3060,NVIDIA,17150,ASUS TUF Gaming B550-PLUS WiFi II,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,385,1140.99,True,synthetic_expected_pairing
TX00118,workstation,Workstation,2347.13,Intel Core i9-12900KF,Intel,LGA1700,41163,GeForce RTX 3080,NVIDIA,25300,Gigabyte Z790 Gaming X AX,LGA1700,Kingston Fury Beast 64GB DDR5,DDR5,64,Seagate Barracuda 2TB HDD,HDD,2000,Corsair RM1000x,1000,838,2417.98,True,synthetic_expected_pairing
TX00119,midrange_gaming,Gaming,1875.79,Intel Core i5-12500,Intel,LGA1700,20309,Radeon RX 6700 XT,Radeon,19800,Gigabyte Z790 Gaming X AX,LGA1700,Corsair Vengeance 16GB DDR5,DDR5,16,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,483,1393.0,True,synthetic_expected_pairing
TX00120,entry_gaming,Gaming,701.82,AMD Ryzen 5 2600X,AMD,AM4,14053,GeForce GTX 1660 Super,NVIDIA,12750,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,355,731.39,True,synthetic_expected_pairing
TX00121,entry_gaming,Gaming,909.32,AMD Ryzen 5 2600X,AMD,AM4,14053,GeForce RTX 2060,NVIDIA,14100,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,402,801.39,True,synthetic_expected_pairing
TX00122,budget_gaming,Gaming,1221.91,AMD Ryzen 5 3600XT,AMD,AM4,18780,GeForce GTX 1660 Super,NVIDIA,12750,Gigabyte B550 AORUS Elite AX V2,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,364,988.52,True,synthetic_expected_pairing
TX00123,highend_gaming,Gaming,2696.66,AMD Ryzen 9 3950X,AMD,AM4,39157,Radeon RX 6900 XT,Radeon,26400,ASUS TUF Gaming B550-PLUS WiFi II,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Cooler Master MWE 650 Bronze V2,650,609,2325.0,True,synthetic_expected_pairing
TX00124,general_productivity,General Productivity,939.86,Intel Core i3-12100T,Intel,LGA1700,12767,Radeon RX 6600,Radeon,15100,ASUS Prime B760M-A WiFi,LGA1700,Corsair Vengeance 16GB DDR5,DDR5,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,294,883.0,True,synthetic_expected_pairing
TX00125,midrange_gaming,Gaming,1569.41,Intel Core i5-12600,Intel,LGA1700,21368,Radeon RX 6700 XT,Radeon,19800,ASUS Prime B760M-A WiFi,LGA1700,Kingston Fury Beast 16GB DDR5,DDR5,16,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,462,1233.97,True,synthetic_expected_pairing
TX00126,budget_gaming,Gaming,1402.98,AMD Ryzen 7 3800XT,AMD,AM4,23815,Radeon RX 6600 XT,Radeon,16500,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,422,1186.65,True,synthetic_expected_pairing
TX00127,entry_gaming,Gaming,777.7,Intel Core i5-10400F @ 2.90GHz,Intel,LGA1200,12439,GeForce GTX 1660 Super,NVIDIA,12750,ASUS Prime B560M-A,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,316,715.99,True,synthetic_expected_pairing
TX00128,budget_gaming,Gaming,1135.12,Intel Core i5-10500 @ 3.10GHz,Intel,LGA1200,13056,Radeon RX 6600 XT,Radeon,16500,MSI MAG B560M Mortar WiFi,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,368,896.88,True,synthetic_expected_pairing
TX00129,midrange_gaming,Gaming,1723.44,Intel Core i5-12600KF,Intel,LGA1700,27186,GeForce RTX 3070,NVIDIA,22400,MSI PRO B760M-A WiFi DDR5,LGA1700,G.Skill Flare X5 32GB DDR5,DDR5,32,Crucial P3 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,561,1551.98,True,synthetic_expected_pairing
TX00130,midrange_gaming,Gaming,1810.9,AMD Ryzen 7 5800X3D,AMD,AM4,25508,Radeon RX 6700 XT,Radeon,19800,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,515,1526.0,True,synthetic_expected_pairing
TX00131,entry_gaming,Gaming,830.66,AMD Ryzen 3 3300X,AMD,AM4,12746,GeForce GTX 1660 Super,NVIDIA,12750,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,324,960.99,True,synthetic_expected_pairing
TX00132,budget_gaming,Gaming,1202.95,AMD Ryzen 7 5700G,AMD,AM4,24545,Radeon RX 6600 XT,Radeon,16500,MSI B550M PRO-VDH WiFi,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,362,884.0,True,synthetic_expected_pairing
TX00133,budget_gaming,Gaming,1244.4,Intel Core i7-10700 @ 2.90GHz,Intel,LGA1200,16946,GeForce RTX 2060,NVIDIA,14100,Gigabyte B560 AORUS PRO AX,LGA1200,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,372,1025.99,True,synthetic_expected_pairing
TX00134,budget_gaming,Gaming,1093.12,AMD Ryzen 5 5600G,AMD,AM4,19830,GeForce RTX 2060,NVIDIA,14100,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,370,920.97,True,synthetic_expected_pairing
TX00135,general_productivity,General Productivity,1406.93,AMD Ryzen 7 3700X,AMD,AM4,22716,Radeon RX 6600 XT,Radeon,16500,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,370,1138.52,True,synthetic_expected_pairing
TX00136,midrange_gaming,Gaming,1716.39,Intel Core i7-12700F,Intel,LGA1700,32268,GeForce RTX 3070,NVIDIA,22400,MSI PRO B760M-A WiFi DDR5,LGA1700,G.Skill Flare X5 32GB DDR5,DDR5,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,MSI MAG A650BN,650,452,1687.96,True,synthetic_expected_pairing
TX00137,workstation,Workstation,1876.97,Intel Core i9-12900T,Intel,LGA1700,34999,Radeon RX 6800 XT,Radeon,24600,Gigabyte Z790 Gaming X AX,LGA1700,G.Skill Flare X5 32GB DDR5,DDR5,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Cooler Master MWE 650 Bronze V2,650,537,2194.0,True,synthetic_expected_pairing
TX00138,budget_gaming,Gaming,1260.07,Intel Core i9-11900T @ 1.50GHz,Intel,LGA1200,20225,GeForce RTX 2060,NVIDIA,14100,Gigabyte B560 AORUS PRO AX,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,331,1156.0,True,synthetic_expected_pairing
TX00139,entry_gaming,Gaming,1035.31,AMD Ryzen 5 4500,AMD,AM4,16698,GeForce GTX 1660 Super,NVIDIA,12750,Gigabyte B550 AORUS Elite AX V2,AM4,Kingston Fury Beast 16GB DDR4,DDR4,16,Kingston NV2 500GB NVMe SSD,NVMe,500,Corsair CV550,550,323,762.75,True,synthetic_expected_pairing
TX00140,midrange_gaming,Gaming,1436.25,Intel Core i7-12700T,Intel,LGA1700,22688,GeForce RTX 3060,NVIDIA,17150,MSI PRO B760M-A WiFi DDR5,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,348,1294.0,True,synthetic_expected_pairing
TX00141,midrange_gaming,Gaming,1405.64,AMD Ryzen 5 3600XT,AMD,AM4,18780,GeForce RTX 3060,NVIDIA,17150,ASUS TUF Gaming B550-PLUS WiFi II,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Samsung 980 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,424,1188.52,True,synthetic_expected_pairing
TX00142,budget_gaming,Gaming,1185.27,Intel Core i7-11700K @ 3.60GHz,Intel,LGA1200,24749,Radeon RX 6600,Radeon,15100,ASUS Prime B560M-A,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,405,938.0,True,synthetic_expected_pairing
TX00143,entry_gaming,Gaming,893.69,Intel Core i5-10400 @ 2.90GHz,Intel,LGA1200,12320,Radeon RX 6500 XT,Radeon,9440,MSI MAG B560M Mortar WiFi,LGA1200,Kingston Fury Beast 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,301,794.99,True,synthetic_expected_pairing
TX00144,midrange_gaming,Gaming,1848.38,AMD Ryzen 7 5800X3D,AMD,AM4,25508,Radeon RX 6700 XT,Radeon,19800,MSI B550M PRO-VDH WiFi,AM4,G.Skill Ripjaws V 32GB DDR4,DDR4,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,Corsair CV550,550,510,1544.0,True,synthetic_expected_pairing
TX00145,highend_gaming,Gaming,2271.17,Intel Core i7-12700F,Intel,LGA1700,32268,GeForce RTX 3080,NVIDIA,25300,Gigabyte Z790 Gaming X AX,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,Samsung 990 Pro 2TB NVMe SSD,NVMe,2000,Corsair RM750e,750,602,2097.96,True,synthetic_expected_pairing
TX00146,budget_gaming,Gaming,1028.74,Intel Core i9-11900F @ 2.50GHz,Intel,LGA1200,23814,GeForce RTX 2060,NVIDIA,14100,MSI MAG B560M Mortar WiFi,LGA1200,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Crucial P3 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,370,1086.99,True,synthetic_expected_pairing
TX00147,highend_gaming,Gaming,2205.7,Intel Core i5-12600KF,Intel,LGA1700,27186,GeForce RTX 3080 Ti,NVIDIA,27100,ASUS Prime B760M-A WiFi,LGA1700,Corsair Vengeance 32GB DDR5,DDR5,32,WD Black SN770 1TB NVMe SSD,NVMe,1000,Cooler Master MWE Gold 850 V2,850,730,2025.98,True,synthetic_expected_pairing
TX00148,midrange_gaming,Gaming,1625.26,AMD Ryzen 9 3900,AMD,AM4,30660,GeForce RTX 3070,NVIDIA,22400,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 32GB DDR4,DDR4,32,Crucial P3 Plus 2TB NVMe SSD,NVMe,2000,MSI MAG A650BN,650,445,1748.27,True,synthetic_expected_pairing
TX00149,entry_gaming,Gaming,862.78,AMD Ryzen 7 1800X,AMD,AM4,16306,GeForce GTX 1650,NVIDIA,7870,Gigabyte B550 AORUS Elite AX V2,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,Samsung 980 1TB NVMe SSD,NVMe,1000,Corsair CV550,550,298,819.03,True,synthetic_expected_pairing
TX00150,midrange_gaming,Gaming,1890.59,AMD Ryzen 9 3900XT,AMD,AM4,32869,GeForce RTX 3060 Ti,NVIDIA,20500,MSI B550M PRO-VDH WiFi,AM4,Corsair Vengeance LPX 16GB DDR4,DDR4,16,WD Black SN770 1TB NVMe SSD,NVMe,1000,MSI MAG A650BN,650,467,1649.77,True,synthetic_expected_pairing
